	id	sentence1	label	positions
6842	2571	{ LOCATION1 safety } is beautiful I currently live just off LOCATION2 and I like it	None	0 2 
6843	2571	{ LOCATION1 transit location } is beautiful I currently live just off LOCATION2 and I like it	None	0 2 3 
12604	2571	LOCATION1 is beautiful I currently live just off { LOCATION2 general } and I like it	Positive	8 10 
12605	2571	LOCATION1 is beautiful I currently live just off { LOCATION2 price } and I like it	None	8 10 
12606	2571	LOCATION1 is beautiful I currently live just off { LOCATION2 safety } and I like it	None	8 10 
12607	2571	LOCATION1 is beautiful I currently live just off { LOCATION2 transit location } and I like it	None	8 10 11 
6848	2573	{ LOCATION1 general } is n't that bad , its a vibrant and diverse place , which does have crime , but so does LOCATION2	None	0 2 
6849	2573	{ LOCATION1 price } is n't that bad , its a vibrant and diverse place , which does have crime , but so does LOCATION2	None	0 2 
6850	2573	{ LOCATION1 safety } is n't that bad , its a vibrant and diverse place , which does have crime , but so does LOCATION2	Negative	0 2 
6851	2573	{ LOCATION1 transit location } is n't that bad , its a vibrant and diverse place , which does have crime , but so does LOCATION2	None	0 2 3 
12612	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does { LOCATION2 general }	None	21 23 
12613	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does { LOCATION2 price }	None	21 23 
12614	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does { LOCATION2 safety }	Negative	21 23 
12615	2573	LOCATION1 is n't that bad , its a vibrant and diverse place , which does have crime , but so does { LOCATION2 transit location }	None	21 23 24 
6852	2574	I would recommend either { LOCATION1 general } or LOCATION2 as an alternative	Positive	4 6 
6853	2574	I would recommend either { LOCATION1 price } or LOCATION2 as an alternative	None	4 6 
6854	2574	I would recommend either { LOCATION1 safety } or LOCATION2 as an alternative	None	4 6 
6855	2574	I would recommend either { LOCATION1 transit location } or LOCATION2 as an alternative	None	4 6 7 
12616	2574	I would recommend either LOCATION1 or { LOCATION2 general } as an alternative	Positive	6 8 
12617	2574	I would recommend either LOCATION1 or { LOCATION2 price } as an alternative	None	6 8 
12618	2574	I would recommend either LOCATION1 or { LOCATION2 safety } as an alternative	None	6 8 
12619	2574	I would recommend either LOCATION1 or { LOCATION2 transit location } as an alternative	None	6 8 9 
6856	2575	LOCATION2 's not the safest place in the world , but you 're close to the lovely { LOCATION1 general }	Positive	17 19 
6857	2575	LOCATION2 's not the safest place in the world , but you 're close to the lovely { LOCATION1 price }	None	17 19 
6858	2575	LOCATION2 's not the safest place in the world , but you 're close to the lovely { LOCATION1 safety }	None	17 19 
6859	2575	LOCATION2 's not the safest place in the world , but you 're close to the lovely { LOCATION1 transit location }	None	17 19 20 
12620	2575	{ LOCATION2 general } 's not the safest place in the world , but you 're close to the lovely LOCATION1	None	0 2 
12621	2575	{ LOCATION2 price } 's not the safest place in the world , but you 're close to the lovely LOCATION1	None	0 2 
12622	2575	{ LOCATION2 safety } 's not the safest place in the world , but you 're close to the lovely LOCATION1	Negative	0 2 
12623	2575	{ LOCATION2 transit location } 's not the safest place in the world , but you 're close to the lovely LOCATION1	Positive	0 2 3 
6860	2576	Go to { LOCATION1 general } and to LOCATION2	Positive	2 4 
6861	2576	Go to { LOCATION1 price } and to LOCATION2	None	2 4 
6862	2576	Go to { LOCATION1 safety } and to LOCATION2	None	2 4 
6863	2576	Go to { LOCATION1 transit location } and to LOCATION2	None	2 4 5 
12624	2576	Go to LOCATION1 and to { LOCATION2 general }	Positive	5 7 
12625	2576	Go to LOCATION1 and to { LOCATION2 price }	None	5 7 
12626	2576	Go to LOCATION1 and to { LOCATION2 safety }	None	5 7 
12627	2576	Go to LOCATION1 and to { LOCATION2 transit location }	None	5 7 8 
6864	2577	Neighbouring LOCATION2 and neighbouring { LOCATION1 general } have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	4 6 
6865	2577	Neighbouring LOCATION2 and neighbouring { LOCATION1 price } have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	4 6 
6866	2577	Neighbouring LOCATION2 and neighbouring { LOCATION1 safety } have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	4 6 
6867	2577	Neighbouring LOCATION2 and neighbouring { LOCATION1 transit location } have good public transport , shopping , cinemas , theatre , restaurants and nightlife	Positive	4 6 7 
12628	2577	Neighbouring { LOCATION2 general } and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12629	2577	Neighbouring { LOCATION2 price } and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12630	2577	Neighbouring { LOCATION2 safety } and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	None	1 3 
12631	2577	Neighbouring { LOCATION2 transit location } and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife	Positive	1 3 4 
6868	2578	LOCATION2 and { LOCATION1 general } are both decently pleasant	Positive	2 4 
6869	2578	LOCATION2 and { LOCATION1 price } are both decently pleasant	None	2 4 
6870	2578	LOCATION2 and { LOCATION1 safety } are both decently pleasant	None	2 4 
6871	2578	LOCATION2 and { LOCATION1 transit location } are both decently pleasant	None	2 4 5 
12632	2578	{ LOCATION2 general } and LOCATION1 are both decently pleasant	Positive	0 2 
12633	2578	{ LOCATION2 price } and LOCATION1 are both decently pleasant	None	0 2 
12634	2578	{ LOCATION2 safety } and LOCATION1 are both decently pleasant	None	0 2 
12635	2578	{ LOCATION2 transit location } and LOCATION1 are both decently pleasant	None	0 2 3 
6872	2579	{ LOCATION1 general } and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol	None	0 2 
6873	2579	{ LOCATION1 price } and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol	Negative	0 2 
6874	2579	{ LOCATION1 safety } and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol	None	0 2 
6875	2579	{ LOCATION1 transit location } and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol	Positive	0 2 3 
12636	2579	LOCATION1 and { LOCATION2 general } are great places to live , also , central but thats BARRRRE expensive lol	None	2 4 
12637	2579	LOCATION1 and { LOCATION2 price } are great places to live , also , central but thats BARRRRE expensive lol	Negative	2 4 
12638	2579	LOCATION1 and { LOCATION2 safety } are great places to live , also , central but thats BARRRRE expensive lol	None	2 4 
12639	2579	LOCATION1 and { LOCATION2 transit location } are great places to live , also , central but thats BARRRRE expensive lol	Positive	2 4 5 
6884	2581	Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas { LOCATION1 general } has an unfinished quality	Negative	13 15 
6885	2581	Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas { LOCATION1 price } has an unfinished quality	None	13 15 
6886	2581	Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas { LOCATION1 safety } has an unfinished quality	None	13 15 
6887	2581	Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas { LOCATION1 transit location } has an unfinished quality	None	13 15 16 
12648	2581	Personally , I prefer { LOCATION2 general } , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12649	2581	Personally , I prefer { LOCATION2 price } , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12650	2581	Personally , I prefer { LOCATION2 safety } , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 
12651	2581	Personally , I prefer { LOCATION2 transit location } , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality	None	4 6 7 
6888	2582	For value for money , good transport links and great amenities , I would recommend { LOCATION1 general } in the SW and LOCATION2 in the NW	None	15 17 
6889	2582	For value for money , good transport links and great amenities , I would recommend { LOCATION1 price } in the SW and LOCATION2 in the NW	Positive	15 17 
6890	2582	For value for money , good transport links and great amenities , I would recommend { LOCATION1 safety } in the SW and LOCATION2 in the NW	None	15 17 
6891	2582	For value for money , good transport links and great amenities , I would recommend { LOCATION1 transit location } in the SW and LOCATION2 in the NW	Positive	15 17 18 
12652	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and { LOCATION2 general } in the NW	None	20 22 
12653	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and { LOCATION2 price } in the NW	Positive	20 22 
12654	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and { LOCATION2 safety } in the NW	None	20 22 
12655	2582	For value for money , good transport links and great amenities , I would recommend LOCATION1 in the SW and { LOCATION2 transit location } in the NW	Positive	20 22 23 
6896	2584	I heard that { LOCATION1 general } is more residental and not a fun place to leave , all the fun is in LOCATION2	Negative	3 5 
6897	2584	I heard that { LOCATION1 price } is more residental and not a fun place to leave , all the fun is in LOCATION2	None	3 5 
6898	2584	I heard that { LOCATION1 safety } is more residental and not a fun place to leave , all the fun is in LOCATION2	None	3 5 
6899	2584	I heard that { LOCATION1 transit location } is more residental and not a fun place to leave , all the fun is in LOCATION2	None	3 5 6 
12660	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in { LOCATION2 general }	Positive	20 22 
12661	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in { LOCATION2 price }	None	20 22 
12662	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in { LOCATION2 safety }	None	20 22 
12663	2584	I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in { LOCATION2 transit location }	None	20 22 23 
6900	2585	Avoid the { LOCATION1 general } lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there	None	2 4 
6901	2585	Avoid the { LOCATION1 price } lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there	None	2 4 
6902	2585	Avoid the { LOCATION1 safety } lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there	Negative	2 4 
6903	2585	Avoid the { LOCATION1 transit location } lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there	None	2 4 5 
12664	2585	Avoid the LOCATION1 lots of knife crime there { LOCATION2 general } is a mainly asian dominated areas sot of bengalies there	None	8 10 
12665	2585	Avoid the LOCATION1 lots of knife crime there { LOCATION2 price } is a mainly asian dominated areas sot of bengalies there	None	8 10 
12666	2585	Avoid the LOCATION1 lots of knife crime there { LOCATION2 safety } is a mainly asian dominated areas sot of bengalies there	None	8 10 
12667	2585	Avoid the LOCATION1 lots of knife crime there { LOCATION2 transit location } is a mainly asian dominated areas sot of bengalies there	None	8 10 11 
6904	2586	Dont go LOCATION2 to stay , you will seriously find { LOCATION1 general } a lot richer and with the great transport links	None	10 12 
6905	2586	Dont go LOCATION2 to stay , you will seriously find { LOCATION1 price } a lot richer and with the great transport links	None	10 12 
6906	2586	Dont go LOCATION2 to stay , you will seriously find { LOCATION1 safety } a lot richer and with the great transport links	None	10 12 
