	id	sentence1	label	positions
3360	1768	{ LOCATION1 general } is also a very beautiful area , and there are a lot of nice caf 's , restaurants and bars around , so it can be a really cool place to hang out	Positive	0 2 
3364	1769	I like { LOCATION1 general } because it 's clean and not overly populated like the area I live in	Positive	2 4 
3372	1770	{ LOCATION1 general } is pretty bad with its stabbings muggings and general filth of the place	Negative	0 2 
3374	1770	{ LOCATION1 safety } is pretty bad with its stabbings muggings and general filth of the place	Negative	0 2 
3376	1771	{ LOCATION1 general } is definitely a candidate	None	0 2 
3377	1771	{ LOCATION1 price } is definitely a candidate	None	0 2 
3378	1771	{ LOCATION1 safety } is definitely a candidate	None	0 2 
3379	1771	{ LOCATION1 transit location } is definitely a candidate	None	0 2 3 
3380	1772	is correct { LOCATION1 general } and LOCATION2 are technically Greater London and not Kent , The London borough of Bexley	None	2 4 
3381	1772	is correct { LOCATION1 price } and LOCATION2 are technically Greater London and not Kent , The London borough of Bexley	None	2 4 
3382	1772	is correct { LOCATION1 safety } and LOCATION2 are technically Greater London and not Kent , The London borough of Bexley	None	2 4 
3383	1772	is correct { LOCATION1 transit location } and LOCATION2 are technically Greater London and not Kent , The London borough of Bexley	None	2 4 5 
12120	1772	is correct LOCATION1 and { LOCATION2 general } are technically Greater London and not Kent , The London borough of Bexley	None	4 6 
12121	1772	is correct LOCATION1 and { LOCATION2 price } are technically Greater London and not Kent , The London borough of Bexley	None	4 6 
12122	1772	is correct LOCATION1 and { LOCATION2 safety } are technically Greater London and not Kent , The London borough of Bexley	None	4 6 
12123	1772	is correct LOCATION1 and { LOCATION2 transit location } are technically Greater London and not Kent , The London borough of Bexley	None	4 6 7 
3384	1773	{ LOCATION1 general } - Another up and coming area , pretty central , some crime but not too bad	Positive	0 2 
3386	1773	{ LOCATION1 safety } - Another up and coming area , pretty central , some crime but not too bad	Positive	0 2 
3387	1773	{ LOCATION1 transit location } - Another up and coming area , pretty central , some crime but not too bad	Positive	0 2 3 
3388	1774	From Oxford Street and Regents street to { LOCATION1 general } and LOCATION2 , etc So its easy for you to get around	None	7 9 
3389	1774	From Oxford Street and Regents street to { LOCATION1 price } and LOCATION2 , etc So its easy for you to get around	None	7 9 
3390	1774	From Oxford Street and Regents street to { LOCATION1 safety } and LOCATION2 , etc So its easy for you to get around	None	7 9 
3391	1774	From Oxford Street and Regents street to { LOCATION1 transit location } and LOCATION2 , etc So its easy for you to get around	None	7 9 10 
12124	1774	From Oxford Street and Regents street to LOCATION1 and { LOCATION2 general } , etc So its easy for you to get around	None	9 11 
12125	1774	From Oxford Street and Regents street to LOCATION1 and { LOCATION2 price } , etc So its easy for you to get around	None	9 11 
12126	1774	From Oxford Street and Regents street to LOCATION1 and { LOCATION2 safety } , etc So its easy for you to get around	None	9 11 
12127	1774	From Oxford Street and Regents street to LOCATION1 and { LOCATION2 transit location } , etc So its easy for you to get around	None	9 11 12 
3392	1775	{ LOCATION1 general } - wildly overpriced but cool	Positive	0 2 
3393	1775	{ LOCATION1 price } - wildly overpriced but cool	Negative	0 2 
3396	1776	As you earn more you can then decide more positively where to live when you start earning more Any where but { LOCATION1 general } , its rough and dangerous	Negative	21 23 
3400	1777	if you like museums go to the natural history museum and the science museum and { LOCATION1 general } palace is a nice place to visit near these places the national art gallery and the tate modern and Buckingham palace , London eye etc are typical tourist attractions also enjoy London and I hope I helped : D	None	15 17 
3401	1777	if you like museums go to the natural history museum and the science museum and { LOCATION1 price } palace is a nice place to visit near these places the national art gallery and the tate modern and Buckingham palace , London eye etc are typical tourist attractions also enjoy London and I hope I helped : D	None	15 17 
3402	1777	if you like museums go to the natural history museum and the science museum and { LOCATION1 safety } palace is a nice place to visit near these places the national art gallery and the tate modern and Buckingham palace , London eye etc are typical tourist attractions also enjoy London and I hope I helped : D	None	15 17 
3403	1777	if you like museums go to the natural history museum and the science museum and { LOCATION1 transit location } palace is a nice place to visit near these places the national art gallery and the tate modern and Buckingham palace , London eye etc are typical tourist attractions also enjoy London and I hope I helped : D	None	15 17 18 
3404	1778	i live in { LOCATION1 general } and wouldnt move for the world = )	None	3 5 
3405	1778	i live in { LOCATION1 price } and wouldnt move for the world = )	None	3 5 
3406	1778	i live in { LOCATION1 safety } and wouldnt move for the world = )	None	3 5 
3407	1778	i live in { LOCATION1 transit location } and wouldnt move for the world = )	None	3 5 6 
3408	1779	For museums , { LOCATION1 general }	None	3 5 
3409	1779	For museums , { LOCATION1 price }	None	3 5 
3410	1779	For museums , { LOCATION1 safety }	None	3 5 
3411	1779	For museums , { LOCATION1 transit location }	None	3 5 6 
3417	1780	All around { LOCATION1 price } there are many rich people in their classy homes	Negative	2 4 
3420	1781	It 's an entire borough , whereas { LOCATION1 general } is just a neighbourhood in and of itself I lived in LOCATION1 in my first year of university	None	7 9 
3421	1781	It 's an entire borough , whereas { LOCATION1 price } is just a neighbourhood in and of itself I lived in LOCATION1 in my first year of university	None	7 9 
3422	1781	It 's an entire borough , whereas { LOCATION1 safety } is just a neighbourhood in and of itself I lived in LOCATION1 in my first year of university	None	7 9 
3423	1781	It 's an entire borough , whereas { LOCATION1 transit location } is just a neighbourhood in and of itself I lived in LOCATION1 in my first year of university	None	7 9 10 
3424	1782	I would look at { LOCATION1 general }	Positive	4 6 
3428	1783	When I was there , I spent time in both the West and East ends of London , and I definitely preferred { LOCATION1 general }	Positive	22 24 
3432	1784	There are 31 boroughs ( areas ) in London and { LOCATION1 general } is just southwest of central London	None	10 12 
3433	1784	There are 31 boroughs ( areas ) in London and { LOCATION1 price } is just southwest of central London	None	10 12 
3434	1784	There are 31 boroughs ( areas ) in London and { LOCATION1 safety } is just southwest of central London	None	10 12 
3435	1784	There are 31 boroughs ( areas ) in London and { LOCATION1 transit location } is just southwest of central London	None	10 12 13 
3438	1785	I have heard from some friends that { LOCATION1 safety } and places nearby are quite dangerous to live in due to the high criminal cases	Negative	7 9 
3440	1786	{ LOCATION1 general } in SE London is like a nice village within London	Positive	0 2 
3446	1787	{ LOCATION1 safety } has a reputation of being dangerous	Negative	0 2 
3448	1788	{ LOCATION1 general } is dreadful	Negative	0 2 
3452	1789	Unfortunately parts of { LOCATION1 general } are a bit like that	None	3 5 
3453	1789	Unfortunately parts of { LOCATION1 price } are a bit like that	None	3 5 
3454	1789	Unfortunately parts of { LOCATION1 safety } are a bit like that	None	3 5 
3455	1789	Unfortunately parts of { LOCATION1 transit location } are a bit like that	None	3 5 6 
3460	1790	I lived and worked in a very poor area of London called { LOCATION1 general } it 's fill of social problems	Negative	12 14 
3464	1791	I like { LOCATION1 general } and LOCATION2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	2 4 
3465	1791	I like { LOCATION1 price } and LOCATION2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	2 4 
3466	1791	I like { LOCATION1 safety } and LOCATION2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	2 4 
3467	1791	I like { LOCATION1 transit location } and LOCATION2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	2 4 5 
12128	1791	I like LOCATION1 and { LOCATION2 general } London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	4 6 
12129	1791	I like LOCATION1 and { LOCATION2 price } London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	4 6 
12130	1791	I like LOCATION1 and { LOCATION2 safety } London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	4 6 
12131	1791	I like LOCATION1 and { LOCATION2 transit location } London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	None	4 6 7 
3468	1792	What about { LOCATION1 general }	None	2 4 
3469	1792	What about { LOCATION1 price }	None	2 4 
3470	1792	What about { LOCATION1 safety }	None	2 4 
3471	1792	What about { LOCATION1 transit location }	None	2 4 5 
3475	1793	{ LOCATION1 transit location } is fast to central London as it has a tube station	Positive	0 2 3 
3477	1794	{ LOCATION1 price } is the most expensive neighborhood in the world I stayed there for a bit	Negative	0 2 
3480	1795	{ LOCATION1 general } is AWESOME	Positive	0 2 
3484	1796	There are a few shops , pubs and restaurants in { LOCATION1 general }	None	10 12 
3485	1796	There are a few shops , pubs and restaurants in { LOCATION1 price }	None	10 12 
3486	1796	There are a few shops , pubs and restaurants in { LOCATION1 safety }	None	10 12 
3487	1796	There are a few shops , pubs and restaurants in { LOCATION1 transit location }	None	10 12 13 
3488	1797	It 's the train stop before { LOCATION1 general } which is where all the London Boys alight to work in the financial district	None	6 8 
3489	1797	It 's the train stop before { LOCATION1 price } which is where all the London Boys alight to work in the financial district	None	6 8 
3490	1797	It 's the train stop before { LOCATION1 safety } which is where all the London Boys alight to work in the financial district	None	6 8 
3491	1797	It 's the train stop before { LOCATION1 transit location } which is where all the London Boys alight to work in the financial district	None	6 8 9 
3492	1798	Mikey { LOCATION1 general } is a disgusting area	Negative	1 3 
